cve_municipio,municipio,serie_sie,fecha,trimestre,remesas_musd
14067,Puerto Vallarta,SE41923,2014-01-01,2014-Q1,13.711038
14069,Quitupan,SE41924,2014-01-01,2014-Q1,1.336465
14071,San Cristóbal de la Barranca,SE41925,2014-01-01,2014-Q1,0.0
14072,San Diego de Alejandría,SE41926,2014-01-01,2014-Q1,0.577768
14113,San Gabriel,SE41927,2014-01-01,2014-Q1,1.733761
14073,San Juan de los Lagos,SE41929,2014-01-01,2014-Q1,4.974104
14007,San Juanito de Escobedo,SE41930,2014-01-01,2014-Q1,0.491355
14074,San Julián,SE41931,2014-01-01,2014-Q1,3.626548
14075,San Marcos,SE41932,2014-01-01,2014-Q1,0.145798
14076,San Martín de Bolaños,SE41933,2014-01-01,2014-Q1,0.380892
14077,San Martín Hidalgo,SE41934,2014-01-01,2014-Q1,2.305918
14078,San Miguel el Alto,SE41935,2014-01-01,2014-Q1,4.887275
14080,San Sebastián del Oeste,SE41936,2014-01-01,2014-Q1,0.639706
14081,Santa María de los Ángeles,SE41937,2014-01-01,2014-Q1,0.0
14056,Santa María del Oro,SE41938,2014-01-01,2014-Q1,0.000623
14082,Sayula,SE41939,2014-01-01,2014-Q1,2.805057
14083,Tala,SE41940,2014-01-01,2014-Q1,4.870764
14084,Talpa de Allende,SE41941,2014-01-01,2014-Q1,1.217223
14085,Tamazula de Gordiano,SE41942,2014-01-01,2014-Q1,7.326026
14086,Tapalpa,SE41943,2014-01-01,2014-Q1,0.938739
14087,Tecalitlán,SE41944,2014-01-01,2014-Q1,1.477926
14089,Techaluta de Montenegro,SE41945,2014-01-01,2014-Q1,0.0
14088,Tecolotlán,SE41946,2014-01-01,2014-Q1,3.167212
14090,Tenamaxtlán,SE41947,2014-01-01,2014-Q1,1.560348
14091,Teocaltiche,SE41948,2014-01-01,2014-Q1,7.13432
14092,Teocuitatlán de Corona,SE41949,2014-01-01,2014-Q1,1.769926
14093,Tepatitlán de Morelos,SE41950,2014-01-01,2014-Q1,12.867317
14094,Tequila,SE41951,2014-01-01,2014-Q1,3.94397
14095,Teuchitlán,SE41952,2014-01-01,2014-Q1,1.38625
14096,Tizapán el Alto,SE41953,2014-01-01,2014-Q1,5.339429
14097,Tlajomulco de Zúñiga,SE41954,2014-01-01,2014-Q1,7.391362
14098,San Pedro Tlaquepaque,SE41955,2014-01-01,2014-Q1,15.318049
14099,Tolimán,SE41956,2014-01-01,2014-Q1,0.501938
14100,Tomatlán,SE41957,2014-01-01,2014-Q1,3.566755
14101,Tonalá,SE41958,2014-01-01,2014-Q1,13.902664
14102,Tonaya,SE41959,2014-01-01,2014-Q1,1.118069
14103,Tonila,SE41960,2014-01-01,2014-Q1,0.156847
14104,Totatiche,SE41961,2014-01-01,2014-Q1,0.454203
14105,Tototlán,SE41962,2014-01-01,2014-Q1,2.407865
14106,Tuxcacuesco,SE41963,2014-01-01,2014-Q1,0.371375
14107,Tuxcueca,SE41964,2014-01-01,2014-Q1,0.0
14108,Tuxpan,SE41965,2014-01-01,2014-Q1,1.650861
14109,Unión de San Antonio,SE41966,2014-01-01,2014-Q1,1.749118
14110,Unión de Tula,SE41967,2014-01-01,2014-Q1,4.567612
14111,Valle de Guadalupe,SE41968,2014-01-01,2014-Q1,0.770228
14112,Valle de Juárez,SE41969,2014-01-01,2014-Q1,0.000629
14114,Villa Corona,SE41970,2014-01-01,2014-Q1,0.444869
14115,Villa Guerrero,SE41971,2014-01-01,2014-Q1,0.1076
14116,Villa Hidalgo,SE41972,2014-01-01,2014-Q1,3.735767
14068,Villa Purificación,SE41973,2014-01-01,2014-Q1,2.301654
14118,Yahualica de González Gallo,SE41974,2014-01-01,2014-Q1,3.103099
14119,Zacoalco de Torres,SE41975,2014-01-01,2014-Q1,3.901274
14120,Zapopan,SE41976,2014-01-01,2014-Q1,37.461467
14121,Zapotiltic,SE41977,2014-01-01,2014-Q1,2.339862
14122,Zapotitlán de Vadillo,SE41978,2014-01-01,2014-Q1,0.622839
14123,Zapotlán del Rey,SE41979,2014-01-01,2014-Q1,0.473278
14023,Zapotlán el Grande,SE41980,2014-01-01,2014-Q1,8.093351
14124,Zapotlanejo,SE41981,2014-01-01,2014-Q1,9.451881
14001,Acatic,SE41857,2014-04-01,2014-Q2,2.574488
14002,Acatlán de Juárez,SE41858,2014-04-01,2014-Q2,2.132578
14003,Ahualulco de Mercado,SE41859,2014-04-01,2014-Q2,3.297923
14004,Amacueca,SE41860,2014-04-01,2014-Q2,0.102975
14005,Amatitán,SE41861,2014-04-01,2014-Q2,1.209326
14006,Ameca,SE41862,2014-04-01,2014-Q2,10.034775
14008,Arandas,SE41863,2014-04-01,2014-Q2,9.924903
14010,Atemajac de Brizuela,SE41864,2014-04-01,2014-Q2,0.272096
14011,Atengo,SE41865,2014-04-01,2014-Q2,0.428474
14012,Atenguillo,SE41866,2014-04-01,2014-Q2,1.114761
14013,Atotonilco el Alto,SE41867,2014-04-01,2014-Q2,7.741975
14014,Atoyac,SE41868,2014-04-01,2014-Q2,1.183988
14015,Autlán de Navarro,SE41869,2014-04-01,2014-Q2,6.664869
14016,Ayotlán,SE41870,2014-04-01,2014-Q2,3.112867
14017,Ayutla,SE41871,2014-04-01,2014-Q2,2.877481
14019,Bolaños,SE41872,2014-04-01,2014-Q2,0.267007
14020,Cabo Corrientes,SE41873,2014-04-01,2014-Q2,0.357519
14117,Cañadas de Obregón,SE41874,2014-04-01,2014-Q2,0.772453
14021,Casimiro Castillo,SE41875,2014-04-01,2014-Q2,3.814965
14030,Chapala,SE41876,2014-04-01,2014-Q2,5.06533
14031,Chimaltitán,SE41877,2014-04-01,2014-Q2,0.016175
14032,Chiquilistlán,SE41878,2014-04-01,2014-Q2,0.882649
14022,Cihuatlán,SE41879,2014-04-01,2014-Q2,3.044787
14024,Cocula,SE41880,2014-04-01,2014-Q2,6.004648
14025,Colotlán,SE41881,2014-04-01,2014-Q2,5.611881
14026,Concepción de Buenos Aires,SE41882,2014-04-01,2014-Q2,0.666342
14027,Cuautitlán de García Barragán,SE41883,2014-04-01,2014-Q2,0.923269
14028,Cuautla,SE41884,2014-04-01,2014-Q2,0.887911
14029,Cuquío,SE41885,2014-04-01,2014-Q2,3.429478
14033,Degollado,SE41886,2014-04-01,2014-Q2,7.76726
14034,Ejutla,SE41887,2014-04-01,2014-Q2,0.151956
14009,El Arenal,SE41888,2014-04-01,2014-Q2,0.550761
14037,El Grullo,SE41889,2014-04-01,2014-Q2,7.321408
14054,El Limón,SE41890,2014-04-01,2014-Q2,0.437861
14070,El Salto,SE41891,2014-04-01,2014-Q2,3.711035
14035,Encarnación de Díaz,SE41892,2014-04-01,2014-Q2,8.042985
14036,Etzatlán,SE41893,2014-04-01,2014-Q2,2.946809
14079,Gómez Farías,SE41894,2014-04-01,2014-Q2,0.59651
14038,Guachinango,SE41895,2014-04-01,2014-Q2,0.756762
14039,Guadalajara,SE41896,2014-04-01,2014-Q2,77.281665
14040,Hostotipaquillo,SE41897,2014-04-01,2014-Q2,0.252472
14041,Huejúcar,SE41898,2014-04-01,2014-Q2,2.561975
14042,Huejuquilla el Alto,SE41899,2014-04-01,2014-Q2,3.371922
14044,Ixtlahuacán de los Membrillos,SE41900,2014-04-01,2014-Q2,0.467044
14045,Ixtlahuacán del Río,SE41901,2014-04-01,2014-Q2,1.744535
14046,Jalostotitlán,SE41902,2014-04-01,2014-Q2,2.87163
14047,Jamay,SE41903,2014-04-01,2014-Q2,1.3843
14048,Jesús María,SE41904,2014-04-01,2014-Q2,3.721158
14049,Jilotlán de los Dolores,SE41905,2014-04-01,2014-Q2,0.052299
14050,Jocotepec,SE41906,2014-04-01,2014-Q2,3.834012
14051,Juanacatlán,SE41907,2014-04-01,2014-Q2,0.415568
14052,Juchitlán,SE41908,2014-04-01,2014-Q2,1.012072
14018,La Barca,SE41909,2014-04-01,2014-Q2,12.094223
14043,La Huerta,SE41910,2014-04-01,2014-Q2,2.022716
14057,La Manzanilla de la Paz,SE41911,2014-04-01,2014-Q2,1.302593
14053,Lagos de Moreno,SE41912,2014-04-01,2014-Q2,13.704186
14055,Magdalena,SE41913,2014-04-01,2014-Q2,3.155521
14058,Mascota,SE41914,2014-04-01,2014-Q2,2.352442
14059,Mazamitla,SE41915,2014-04-01,2014-Q2,2.029659
14060,Mexticacán,SE41916,2014-04-01,2014-Q2,0.689182
14061,Mezquitic,SE41917,2014-04-01,2014-Q2,0.943758
14062,Mixtlán,SE41918,2014-04-01,2014-Q2,0.491743
14063,Ocotlán,SE41919,2014-04-01,2014-Q2,7.934178
14064,Ojuelos de Jalisco,SE41920,2014-04-01,2014-Q2,7.247216
14065,Pihuamo,SE41921,2014-04-01,2014-Q2,1.713961
14066,Poncitlán,SE41922,2014-04-01,2014-Q2,5.023833
14067,Puerto Vallarta,SE41923,2014-04-01,2014-Q2,14.554105
14069,Quitupan,SE41924,2014-04-01,2014-Q2,1.558702
14071,San Cristóbal de la Barranca,SE41925,2014-04-01,2014-Q2,0.0
14072,San Diego de Alejandría,SE41926,2014-04-01,2014-Q2,0.545268
14113,San Gabriel,SE41927,2014-04-01,2014-Q2,1.865636
14073,San Juan de los Lagos,SE41929,2014-04-01,2014-Q2,4.921748
14007,San Juanito de Escobedo,SE41930,2014-04-01,2014-Q2,0.419808
14074,San Julián,SE41931,2014-04-01,2014-Q2,3.538496
14075,San Marcos,SE41932,2014-04-01,2014-Q2,0.123678
14076,San Martín de Bolaños,SE41933,2014-04-01,2014-Q2,0.336532
14077,San Martín Hidalgo,SE41934,2014-04-01,2014-Q2,2.480095
14078,San Miguel el Alto,SE41935,2014-04-01,2014-Q2,4.887051
14080,San Sebastián del Oeste,SE41936,2014-04-01,2014-Q2,0.64928
14081,Santa María de los Ángeles,SE41937,2014-04-01,2014-Q2,0.0
14056,Santa María del Oro,SE41938,2014-04-01,2014-Q2,0.000361
14082,Sayula,SE41939,2014-04-01,2014-Q2,3.110906
14083,Tala,SE41940,2014-04-01,2014-Q2,5.314011
14084,Talpa de Allende,SE41941,2014-04-01,2014-Q2,1.258685
14085,Tamazula de Gordiano,SE41942,2014-04-01,2014-Q2,7.599339
14086,Tapalpa,SE41943,2014-04-01,2014-Q2,1.189197
14087,Tecalitlán,SE41944,2014-04-01,2014-Q2,1.476785
14089,Techaluta de Montenegro,SE41945,2014-04-01,2014-Q2,0.001031
14088,Tecolotlán,SE41946,2014-04-01,2014-Q2,3.276063
14090,Tenamaxtlán,SE41947,2014-04-01,2014-Q2,1.703378
14091,Teocaltiche,SE41948,2014-04-01,2014-Q2,7.769217
14092,Teocuitatlán de Corona,SE41949,2014-04-01,2014-Q2,1.945615
14093,Tepatitlán de Morelos,SE41950,2014-04-01,2014-Q2,13.353025
14094,Tequila,SE41951,2014-04-01,2014-Q2,3.678147
14095,Teuchitlán,SE41952,2014-04-01,2014-Q2,1.489978
14096,Tizapán el Alto,SE41953,2014-04-01,2014-Q2,6.962925
14097,Tlajomulco de Zúñiga,SE41954,2014-04-01,2014-Q2,8.372515
14098,San Pedro Tlaquepaque,SE41955,2014-04-01,2014-Q2,15.737136
14099,Tolimán,SE41956,2014-04-01,2014-Q2,0.584432
14100,Tomatlán,SE41957,2014-04-01,2014-Q2,3.393782
14101,Tonalá,SE41958,2014-04-01,2014-Q2,14.142985
14102,Tonaya,SE41959,2014-04-01,2014-Q2,1.216317
14103,Tonila,SE41960,2014-04-01,2014-Q2,0.207313
14104,Totatiche,SE41961,2014-04-01,2014-Q2,0.520125
14105,Tototlán,SE41962,2014-04-01,2014-Q2,2.883378
14106,Tuxcacuesco,SE41963,2014-04-01,2014-Q2,0.392348
14107,Tuxcueca,SE41964,2014-04-01,2014-Q2,1.6e-05
14108,Tuxpan,SE41965,2014-04-01,2014-Q2,1.985363
14109,Unión de San Antonio,SE41966,2014-04-01,2014-Q2,1.802436
14110,Unión de Tula,SE41967,2014-04-01,2014-Q2,5.218444
14111,Valle de Guadalupe,SE41968,2014-04-01,2014-Q2,0.776269
14112,Valle de Juárez,SE41969,2014-04-01,2014-Q2,0.001128
14114,Villa Corona,SE41970,2014-04-01,2014-Q2,0.233587
14115,Villa Guerrero,SE41971,2014-04-01,2014-Q2,0.123465
14116,Villa Hidalgo,SE41972,2014-04-01,2014-Q2,5.146903
14068,Villa Purificación,SE41973,2014-04-01,2014-Q2,2.345393
14118,Yahualica de González Gallo,SE41974,2014-04-01,2014-Q2,3.366601
14119,Zacoalco de Torres,SE41975,2014-04-01,2014-Q2,4.229953
14120,Zapopan,SE41976,2014-04-01,2014-Q2,39.088713
14121,Zapotiltic,SE41977,2014-04-01,2014-Q2,2.523778
14122,Zapotitlán de Vadillo,SE41978,2014-04-01,2014-Q2,0.759353
14123,Zapotlán del Rey,SE41979,2014-04-01,2014-Q2,1.115588
14023,Zapotlán el Grande,SE41980,2014-04-01,2014-Q2,7.244987
14124,Zapotlanejo,SE41981,2014-04-01,2014-Q2,9.744417
14001,Acatic,SE41857,2014-07-01,2014-Q3,2.475182
14002,Acatlán de Juárez,SE41858,2014-07-01,2014-Q3,2.089621
14003,Ahualulco de Mercado,SE41859,2014-07-01,2014-Q3,3.28394
14004,Amacueca,SE41860,2014-07-01,2014-Q3,0.081115
14005,Amatitán,SE41861,2014-07-01,2014-Q3,1.192916
14006,Ameca,SE41862,2014-07-01,2014-Q3,9.111748
14008,Arandas,SE41863,2014-07-01,2014-Q3,9.549253
14010,Atemajac de Brizuela,SE41864,2014-07-01,2014-Q3,0.293836
14011,Atengo,SE41865,2014-07-01,2014-Q3,0.4716
14012,Atenguillo,SE41866,2014-07-01,2014-Q3,1.029363
14013,Atotonilco el Alto,SE41867,2014-07-01,2014-Q3,6.956178
14014,Atoyac,SE41868,2014-07-01,2014-Q3,1.108951
14015,Autlán de Navarro,SE41869,2014-07-01,2014-Q3,5.582224
14016,Ayotlán,SE41870,2014-07-01,2014-Q3,2.653921
14017,Ayutla,SE41871,2014-07-01,2014-Q3,2.416945
14019,Bolaños,SE41872,2014-07-01,2014-Q3,0.238399
14020,Cabo Corrientes,SE41873,2014-07-01,2014-Q3,0.379422
14117,Cañadas de Obregón,SE41874,2014-07-01,2014-Q3,0.953379
14021,Casimiro Castillo,SE41875,2014-07-01,2014-Q3,3.862592
14030,Chapala,SE41876,2014-07-01,2014-Q3,4.474842
14031,Chimaltitán,SE41877,2014-07-01,2014-Q3,0.012059
14032,Chiquilistlán,SE41878,2014-07-01,2014-Q3,0.815847
14022,Cihuatlán,SE41879,2014-07-01,2014-Q3,2.940809
14024,Cocula,SE41880,2014-07-01,2014-Q3,5.385685
14025,Colotlán,SE41881,2014-07-01,2014-Q3,5.034413
14026,Concepción de Buenos Aires,SE41882,2014-07-01,2014-Q3,0.620741
14027,Cuautitlán de García Barragán,SE41883,2014-07-01,2014-Q3,0.811042
14028,Cuautla,SE41884,2014-07-01,2014-Q3,0.928439
14029,Cuquío,SE41885,2014-07-01,2014-Q3,3.407225
14033,Degollado,SE41886,2014-07-01,2014-Q3,7.875883
14034,Ejutla,SE41887,2014-07-01,2014-Q3,0.173215
14009,El Arenal,SE41888,2014-07-01,2014-Q3,0.583526
14037,El Grullo,SE41889,2014-07-01,2014-Q3,6.796664
14054,El Limón,SE41890,2014-07-01,2014-Q3,0.410015
14070,El Salto,SE41891,2014-07-01,2014-Q3,3.408555
14035,Encarnación de Díaz,SE41892,2014-07-01,2014-Q3,7.645364
14036,Etzatlán,SE41893,2014-07-01,2014-Q3,2.762474
14079,Gómez Farías,SE41894,2014-07-01,2014-Q3,0.551347
14038,Guachinango,SE41895,2014-07-01,2014-Q3,0.814631
14039,Guadalajara,SE41896,2014-07-01,2014-Q3,70.9883
14040,Hostotipaquillo,SE41897,2014-07-01,2014-Q3,0.226874
14041,Huejúcar,SE41898,2014-07-01,2014-Q3,2.580029
14042,Huejuquilla el Alto,SE41899,2014-07-01,2014-Q3,3.211898
14044,Ixtlahuacán de los Membrillos,SE41900,2014-07-01,2014-Q3,0.500491
14045,Ixtlahuacán del Río,SE41901,2014-07-01,2014-Q3,1.833919
14046,Jalostotitlán,SE41902,2014-07-01,2014-Q3,3.070028
14047,Jamay,SE41903,2014-07-01,2014-Q3,1.222932
14048,Jesús María,SE41904,2014-07-01,2014-Q3,3.836081
14049,Jilotlán de los Dolores,SE41905,2014-07-01,2014-Q3,0.028957
14050,Jocotepec,SE41906,2014-07-01,2014-Q3,3.640335
14051,Juanacatlán,SE41907,2014-07-01,2014-Q3,0.410129
14052,Juchitlán,SE41908,2014-07-01,2014-Q3,0.993769
14018,La Barca,SE41909,2014-07-01,2014-Q3,10.721112
14043,La Huerta,SE41910,2014-07-01,2014-Q3,1.854726
14057,La Manzanilla de la Paz,SE41911,2014-07-01,2014-Q3,1.135958
14053,Lagos de Moreno,SE41912,2014-07-01,2014-Q3,12.586657
