id_hogar,cve_municipio,municipio,pa_mediana_remesa,pa_media_remesa,pa_desv_remesa,pa_cv_remesa,pa_pendiente_24m,pa_pendiente_norm,pa_n_meses_sin_envio,pa_max_racha_sin_envio,pa_fuerza_estacional,pa_antiguedad_meses,pa_cuota_propuesta_mxn,pa_ratio_remesa_cuota,pb_edad,pb_genero_F,pb_n_dependientes,pb_escolaridad_ord,pb_vivienda_propia,pb_vivienda_rentada,pc_iim_dp2,pc_pct_viv_remesas,pc_pct_viv_emigrantes,pc_imn_2020,pc_escolaridad_promedio_mun,pc_pct_pob_ocupada_2sm,pc_score_regional,pc_sub_capacidad_pago,pc_sub_intensidad_migratoria
H004018,14046,Jalostotitlán,131.0799,130.1183086956522,39.41775692897478,0.3029378211576147,0.6126774347826087,0.004674076153419469,1,1,0.972372518983169,71,1922.4488080525052,1.2273087273466479,43.0,1.0,1.0,3.0,0.0,0.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004019,14046,Jalostotitlán,279.4793,294.2869695652174,93.77348766115969,0.3186464144154993,-2.220453086956522,-0.007944964392556163,1,1,0.8698143038184198,106,4161.870318279973,1.208741987443537,62.0,0.0,3.0,3.0,0.0,0.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004020,14046,Jalostotitlán,417.2503,419.6708285714286,108.70038238237777,0.2590134338200178,6.994240434782609,0.016762697198258715,3,1,0.39976381586335297,43,6260.75140803423,1.199617252070095,30.0,1.0,4.0,2.0,0.0,0.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004021,14046,Jalostotitlán,436.933,411.74669565217397,135.92799842059256,0.33012529270039054,2.3850933913043484,0.00545871653389501,1,1,1.0,51,5703.490622855329,1.378943969590093,35.0,1.0,4.0,1.0,1.0,0.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004022,14046,Jalostotitlán,314.293,319.22668636363636,92.18010335233902,0.28876064342357377,-3.01331552173913,-0.009587599856627828,2,1,1.0,55,4530.014147909282,1.2488424572826065,39.0,1.0,1.0,3.0,0.0,1.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004023,14046,Jalostotitlán,571.1928,617.7326521739132,190.72488724563422,0.30874988811816695,1.756423913043478,0.0030750105971984903,1,1,0.28713319664618175,105,8882.731149990823,1.1574672503749732,40.0,0.0,1.0,2.0,1.0,0.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004024,14046,Jalostotitlán,285.8679,287.8475,91.10392042963403,0.31650064853658283,-0.4952118695652175,-0.0017323101669170183,1,1,1.0,105,4467.599786817077,1.1517643579408392,39.0,1.0,4.0,3.0,0.0,1.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004025,14046,Jalostotitlán,567.53955,549.2639875,137.53470526387565,0.2503981844684031,-2.103071869565218,-0.0037055952656783447,0,0,1.0,112,8140.389441850281,1.254941421780185,58.0,1.0,2.0,2.0,1.0,0.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004026,14046,Jalostotitlán,341.3132,340.3403375,111.6323099861981,0.32800199590269874,4.843593608695652,0.014191052700849695,0,0,0.9829593608560044,71,4621.257313201119,1.3294298896644505,55.0,0.0,4.0,4.0,1.0,0.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004027,14046,Jalostotitlán,225.9038,242.62281304347826,82.36087244585869,0.3394605454149917,3.4424358695652186,0.015238503600051079,1,1,0.9395739967133837,50,3658.375252933388,1.1114957102171386,46.0,0.0,0.0,1.0,1.0,0.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004028,14046,Jalostotitlán,384.414,403.23041818181815,159.66502927640977,0.39596474392072323,6.127914173913042,0.01594092351972884,2,1,1.0,42,5777.148217585392,1.197727968781809,41.0,1.0,3.0,2.0,1.0,0.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004029,14046,Jalostotitlán,397.306,429.82419999999996,135.30327995032627,0.31478748742003426,-3.175653565217391,-0.00799296654270862,1,1,0.9174345083827211,92,5913.220173407658,1.2094100659672788,57.0,1.0,0.0,3.0,0.0,0.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004030,14046,Jalostotitlán,852.94655,893.692959090909,251.7009900497256,0.2816414602905268,-2.058090739130436,-0.0024129187686267517,2,2,1.0,33,12678.331510914459,1.2109667495902716,45.0,0.0,1.0,4.0,1.0,0.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004031,14046,Jalostotitlán,393.0836,397.9325304347826,106.25169417967987,0.2670093195537165,3.549834782608696,0.009030737437554495,1,1,1.0,33,6642.012343574373,1.0652652289701021,35.0,1.0,3.0,4.0,1.0,0.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004032,14046,Jalostotitlán,408.10450000000003,399.4836166666667,110.78477568732545,0.2773199477158169,4.42594452173913,0.01084512550520548,0,0,0.8969660502989714,85,6208.571272432896,1.18318380794257,24.0,1.0,2.0,1.0,1.0,0.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004033,14046,Jalostotitlán,442.7195,454.3592739130434,154.26075876308275,0.33951273280845506,7.675297782608694,0.01733670593368644,1,1,0.9800114407757547,101,5769.652728493487,1.3811838207601745,40.0,0.0,3.0,3.0,1.0,0.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004034,14046,Jalostotitlán,274.49505,286.25125454545446,73.81389632468381,0.2578640098604799,-2.8568396521739134,-0.010407618105222347,2,1,0.48072944825616504,60,4252.104475424822,1.1619918862662375,54.0,1.0,2.0,1.0,0.0,1.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004035,14046,Jalostotitlán,306.6889,323.71257916666667,85.04283834495965,0.2627109473591834,-0.2962936086956527,-0.0009661047683683782,0,0,0.5808781523645148,94,4907.8156269454685,1.1248181715896677,72.0,1.0,6.0,2.0,1.0,0.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004036,14046,Jalostotitlán,315.8788,335.0445375,125.19362240558773,0.37366262807847667,-2.3564802173913044,-0.0074600771479165565,0,0,0.7184614540661947,50,4326.050358196881,1.3143208999466844,46.0,1.0,7.0,1.0,0.0,1.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004037,14046,Jalostotitlán,417.7458,425.70424782608706,124.17188332171906,0.2916857981939776,-0.9142122173913051,-0.002188441433501678,1,1,1.0,54,5814.625663044913,1.2931914857030269,36.0,1.0,4.0,2.0,1.0,0.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004038,14046,Jalostotitlán,170.88585,186.49245833333336,69.42871371263644,0.3722869778923755,2.054521565217391,0.012022771722862898,0,0,1.0,78,2743.925583721039,1.1210017203996872,31.0,1.0,3.0,4.0,1.0,0.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004039,14046,Jalostotitlán,172.3455,180.49936521739127,55.81854509098378,0.3092451046781056,-0.7507052173913046,-0.004355815599428501,1,1,0.6749466846420078,35,2512.28614197699,1.2348191347179802,52.0,0.0,0.0,3.0,0.0,1.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004040,14046,Jalostotitlán,244.601,250.47610000000006,95.188738019999,0.3800312206234406,0.308148304347825,0.0012597998550612016,5,2,0.9243787920189704,99,3900.3930641893044,1.1288139240179693,24.0,1.0,1.0,2.0,0.0,1.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004041,14046,Jalostotitlán,266.3884,258.651995652174,75.05028165363828,0.29015929865301804,1.8529341304347833,0.006955761326074196,1,1,1.0,51,3707.528364093761,1.2933120745448563,52.0,0.0,1.0,1.0,0.0,0.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004042,14046,Jalostotitlán,415.84715,447.6648291666667,123.47511236066782,0.2758204449309055,-0.6175477826086958,-0.0014850355054944967,0,0,0.3082748197936236,53,6241.580253241474,1.199255380256089,55.0,0.0,0.0,1.0,0.0,1.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004043,14046,Jalostotitlán,294.612,301.93421304347834,93.44470260790264,0.30948696295787675,1.690848826086956,0.005739239494952534,1,1,0.8509806074171806,64,4228.897288044118,1.2539949870602478,50.0,0.0,1.0,1.0,1.0,0.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004044,14046,Jalostotitlán,471.2245,480.1162238095238,137.03046750329253,0.28541103322027406,-6.2630168260869565,-0.01329094057309617,3,1,1.0,107,6936.354434452621,1.2228384636560683,42.0,1.0,5.0,0.0,0.0,1.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004045,14046,Jalostotitlán,262.1384,271.1938217391304,74.2867612982651,0.2739249766896379,3.5802873478260864,0.013658004122349441,1,1,0.8440514079122414,25,4094.55506047383,1.1523819145941505,52.0,0.0,1.0,4.0,1.0,0.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004046,14046,Jalostotitlán,1011.4874500000001,1007.4855541666666,313.57666941627025,0.3112468145269265,-15.247095695652172,-0.015073934625340306,0,0,1.0,123,14678.618090305978,1.240360229279627,47.0,1.0,5.0,2.0,1.0,0.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004047,14046,Jalostotitlán,319.3987,324.3576238095237,75.14011418524666,0.2316582335964209,-1.352593434782609,-0.004234811960044323,3,1,1.0,84,4841.653521307311,1.18744073170433,36.0,0.0,1.0,1.0,0.0,1.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004048,14046,Jalostotitlán,440.1683,438.0104166666667,103.40613585295884,0.23608145358710192,2.6416268695652168,0.0060014018946053516,0,0,1.0,44,6516.174613242975,1.2159019471175374,67.0,1.0,2.0,3.0,0.0,1.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004049,14046,Jalostotitlán,257.2915,264.2408347826087,72.03586327234768,0.2726144251383844,0.7186791304347824,0.0027932486321343005,1,1,0.8502858977100615,63,4083.7442588989675,1.1340688119506892,41.0,0.0,2.0,0.0,0.0,0.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004050,14046,Jalostotitlán,297.9519,313.0854217391304,90.14949048927744,0.28793895924158347,0.29539326086956524,0.0009914125765587171,1,1,0.8892691545269609,91,4501.329487730646,1.1914555943123895,54.0,1.0,2.0,1.0,1.0,0.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004051,14046,Jalostotitlán,405.48985,433.0223958333333,149.37048133968767,0.34494862800855947,-2.534359,-0.006250116988131762,0,0,0.8030655236407708,178,6599.201569337917,1.1060152085538242,60.0,1.0,1.0,1.0,0.0,1.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004052,14046,Jalostotitlán,371.14265,364.5532083333333,108.96330162349203,0.2988954674727762,0.5693793913043482,0.0015341254671333198,0,0,1.0,45,5466.373708313352,1.2221205604439525,63.0,1.0,2.0,1.0,0.0,1.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004053,14046,Jalostotitlán,496.1166,510.73456,135.90822330966546,0.2661034399349546,-1.4464915652173915,-0.002915628231785414,4,1,0.3678184586718808,151,7589.759281637296,1.1765984227728445,45.0,1.0,1.0,2.0,1.0,0.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004054,14046,Jalostotitlán,594.7292,618.7898304347825,198.70124815098544,0.32111265954608736,-0.9245168260869567,-0.0015545172930586841,1,1,1.0,89,8644.028651217865,1.2384417072115725,52.0,1.0,3.0,3.0,1.0,0.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004055,14046,Jalostotitlán,832.25845,891.5407318181819,306.7824647382205,0.34410370024550346,0.015319000000002274,1.840654186208896e-05,2,1,0.2947507490407707,31,13825.285485996848,1.08356909628907,52.0,1.0,0.0,2.0,1.0,0.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004056,14046,Jalostotitlán,471.98635,498.46194090909097,145.23793409001286,0.29137216338950384,-0.10111899999999878,-0.00021424136524286937,2,1,0.9491730528737677,39,7561.651197542655,1.1235316305995315,37.0,0.0,2.0,3.0,1.0,0.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004057,14046,Jalostotitlán,378.055,390.94496666666663,92.1185067300015,0.23563036893769493,4.5764567391304345,0.012105267062015935,3,1,1.0,140,5566.265514865078,1.2225413936555536,52.0,0.0,3.0,4.0,1.0,0.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004058,14046,Jalostotitlán,284.0176,302.1229086956522,81.72917800062656,0.27051632182899976,-3.0238130869565216,-0.01064656939202543,1,1,0.699359722013116,162,4551.779895080004,1.1231467509063602,35.0,1.0,2.0,3.0,0.0,0.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004059,14046,Jalostotitlán,277.61375,257.4196727272727,67.26286734338275,0.2612965304118207,-2.32244547826087,-0.00836574369339008,2,1,0.5197659525199437,58,3991.9245175231376,1.2517890751853467,38.0,0.0,4.0,4.0,1.0,0.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004060,14046,Jalostotitlán,311.3083,325.15550476190475,144.96585625504883,0.4458354668213295,-0.3561190434782605,-0.001143943298261757,3,1,1.0,130,4548.17629455505,1.2320431392926463,59.0,0.0,1.0,4.0,0.0,1.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004061,14046,Jalostotitlán,364.86795,409.4759136363636,158.99610488426404,0.3882917153106618,2.809643521739131,0.007700439355495956,2,1,0.33028716871019537,77,6033.7245749621225,1.0884857302325952,57.0,0.0,3.0,3.0,1.0,0.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004062,14046,Jalostotitlán,596.8328,626.3511285714285,173.951694351898,0.2777223292446909,8.803500304347828,0.014750362755444788,3,1,1.0,57,9255.199300250079,1.1607519245652247,37.0,1.0,0.0,1.0,1.0,0.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004063,14046,Jalostotitlán,436.3297,428.1048958333333,116.08729036454864,0.2711655285758351,-1.3312798695652188,-0.003051086986664485,0,0,0.6988173399492423,69,6460.246733095688,1.2157329161693597,36.0,1.0,1.0,1.0,0.0,1.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004064,14046,Jalostotitlán,323.839,306.20791904761904,84.47260607331003,0.27586682387588257,-5.611241260869565,-0.01732725601570399,3,2,0.9124880230950122,50,4815.275165464646,1.2105439044909754,37.0,0.0,4.0,3.0,0.0,0.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004065,14046,Jalostotitlán,178.6454,216.63268260869566,95.66946416856156,0.4416206410616704,0.3937215217391304,0.0022039275667838656,1,1,0.5774360800323937,42,3191.492768920336,1.0075589803350316,54.0,1.0,1.0,3.0,1.0,0.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004066,14046,Jalostotitlán,267.2394,281.0010909090909,94.44813188560623,0.33611304347626875,5.688893130434782,0.021287628734515878,2,1,0.9137752436476334,121,3844.4651840420165,1.2512297471094558,33.0,1.0,4.0,3.0,0.0,1.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004067,14046,Jalostotitlán,409.27594999999997,420.1185181818182,108.64136737559801,0.25859694984590126,4.663926347826087,0.011395554387757422,2,1,1.0,71,6033.2921428991285,1.2210526070199563,49.0,1.0,4.0,2.0,0.0,0.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004068,14046,Jalostotitlán,437.72595,488.6914954545455,158.2906640168633,0.3239071387351089,-2.6105183043478277,-0.005963818924484207,2,1,0.9189635628417038,51,7038.9849774033155,1.1193470543400124,54.0,1.0,3.0,3.0,1.0,0.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004069,14046,Jalostotitlán,547.02575,583.783,185.82652650906763,0.31831438481262325,0.5510758260869577,0.0010074038125023506,0,0,0.7265259943218716,131,8377.362212371261,1.1753656163343689,44.0,1.0,3.0,3.0,1.0,0.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004070,14046,Jalostotitlán,622.8824,589.6384782608695,159.71074317901883,0.27086214530992525,8.099805739130435,0.013003747961301259,1,1,0.9848678717743,31,8373.470323804311,1.3389768837093239,57.0,0.0,2.0,2.0,1.0,0.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004071,14046,Jalostotitlán,225.75785000000002,218.2100833333333,56.373230079553885,0.258343836446088,1.6205522608695655,0.007178276462455526,0,0,0.36216061868867755,145,3475.168202244722,1.169336579845305,41.0,1.0,3.0,0.0,1.0,0.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004072,14046,Jalostotitlán,263.1666,263.00392857142856,57.12539264188162,0.2172035716431022,3.9015390000000005,0.014825357777164733,3,2,0.9972368699487197,94,4004.32090332898,1.1829718232776776,42.0,0.0,1.0,2.0,1.0,0.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004073,14046,Jalostotitlán,533.48255,550.5372,158.8298438911195,0.2884997487746868,0.6958831304347848,0.001304415918449038,0,0,0.8727242243770831,70,8037.470610857593,1.1947397838105935,33.0,1.0,5.0,0.0,1.0,0.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004074,14046,Jalostotitlán,532.8864,532.5522272727272,151.97423407964723,0.28536963380648706,-2.384576869565217,-0.004474831539264686,2,1,0.8376676754952618,25,8746.659194168556,1.09664215640127,57.0,0.0,3.0,1.0,1.0,0.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004075,14046,Jalostotitlán,376.0925,368.62617826086955,102.60058482253561,0.2783323346881978,1.733855869565218,0.0046101846475673355,1,1,1.0,45,5452.391738276529,1.241595491475059,36.0,0.0,2.0,2.0,0.0,1.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004076,14046,Jalostotitlán,716.3623,757.8888130434782,212.21187460283926,0.2800039675353609,10.749121782608697,0.015005147231517761,1,1,1.0,83,11252.31471117963,1.1459438996306042,49.0,1.0,2.0,0.0,1.0,0.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004077,14046,Jalostotitlán,670.18995,658.0890227272728,232.91961287975755,0.35393328992859496,13.217130739130434,0.01972146962085963,2,1,1.0,59,9172.460632197131,1.3151780731175926,44.0,1.0,0.0,4.0,1.0,0.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004078,14046,Jalostotitlán,481.8367,513.5165285714286,151.6112562710307,0.29524123925047535,3.22091491304348,0.0066846608260505685,3,1,0.8774301490691765,57,7420.534200985451,1.1687919447697193,32.0,1.0,3.0,2.0,0.0,0.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004079,14046,Jalostotitlán,461.3341,444.28917727272733,123.69268272331396,0.2784057975091864,3.8033829999999997,0.008244313611328536,2,1,0.37251630473585495,34,6401.003540465442,1.2972987356598435,38.0,0.0,3.0,3.0,1.0,0.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004080,14046,Jalostotitlán,193.5108,194.52454782608694,51.73812946407803,0.26597223868287345,0.6733660000000002,0.0034797334308989485,1,1,1.0,135,2541.8356662816136,1.37034602441293,62.0,1.0,2.0,1.0,1.0,0.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004081,14046,Jalostotitlán,215.1347,239.28988571428567,69.69810485895786,0.29127058442485965,-3.481022086956522,-0.016180663030912826,3,2,0.8171781029319707,85,3599.132060303142,1.0759329013545114,47.0,1.0,2.0,3.0,1.0,0.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004082,14046,Jalostotitlán,397.34695,399.98125,77.36637210882202,0.19342499706879265,-1.3443223043478263,-0.00338324555995164,2,1,0.386749739743097,34,5250.301820837104,1.3622540844441684,33.0,1.0,0.0,2.0,1.0,0.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004083,14046,Jalostotitlán,630.6668999999999,738.276175,248.97897768519098,0.3372436848381177,0.5457051304347825,0.0008652826562402158,0,0,1.0,65,11331.882210770616,1.0017756969985319,49.0,1.0,3.0,2.0,0.0,1.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004084,14046,Jalostotitlán,706.99385,768.1656749999999,221.5863614491498,0.28846168041698794,5.982666782608695,0.00846211997828368,0,0,0.7194739494084682,48,9945.937448873276,1.2795062672992832,43.0,1.0,2.0,2.0,0.0,1.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004085,14046,Jalostotitlán,259.4264,274.5520173913044,68.76405619173207,0.25045911825782113,4.429639217391305,0.017074743423920253,1,1,0.9551681257789482,41,3991.0596533971484,1.1700339272115918,48.0,0.0,4.0,2.0,0.0,1.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004086,14046,Jalostotitlán,578.4644,572.2157000000001,164.58833935396075,0.2876333860709532,6.219377173913042,0.010751529694676184,1,1,1.0,66,8483.596355846907,1.2273520289333175,40.0,1.0,1.0,2.0,0.0,1.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004087,14046,Jalostotitlán,224.8755,245.71580000000003,84.55801022518716,0.3441293161660225,-1.7018179130434792,-0.0075678226976414915,2,2,0.609345093614819,193,3665.1500219203017,1.1043910824363026,62.0,0.0,2.0,3.0,1.0,0.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004088,14046,Jalostotitlán,113.45965,112.19063181818183,38.41342164770248,0.3423942001677642,-0.9519446521739128,-0.008390160309624724,2,1,1.0,33,1685.620181552523,1.211585932792395,23.0,1.0,5.0,3.0,1.0,0.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004089,14046,Jalostotitlán,832.1052,908.695117391304,295.91323432929346,0.32564633469012766,-1.165851782608698,-0.0014010870051150961,1,1,0.9494725453815415,89,13048.925788900739,1.1478257936557519,46.0,1.0,4.0,1.0,0.0,1.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004090,14046,Jalostotitlán,128.0701,136.5888956521739,38.85739462647628,0.28448428725441444,2.119325391304348,0.016548166912529527,1,1,1.0,109,2009.3676527143982,1.147257345805227,69.0,0.0,3.0,4.0,1.0,0.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004091,14046,Jalostotitlán,91.85849999999999,104.75158749999999,38.37426611163214,0.36633589072463596,0.4150161304347829,0.0045179937668782194,0,0,0.9724414005012586,84,1521.584285656613,1.0866654023615137,44.0,0.0,0.0,1.0,1.0,0.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004092,14046,Jalostotitlán,396.39495,425.63214166666666,100.07100365346214,0.23511148209251698,0.5612060869565223,0.001415775067155932,0,0,1.0,114,6118.3371152880445,1.166184367672602,24.0,0.0,1.0,1.0,0.0,0.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004093,14046,Jalostotitlán,329.7337,339.29606086956517,91.3343029540865,0.26918763135655127,-0.23072913043478285,-0.0006997438552225109,1,1,1.0,57,4747.383331574512,1.2502058893212515,40.0,1.0,1.0,1.0,1.0,0.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004094,14046,Jalostotitlán,444.7126,442.124895652174,126.52290190589098,0.28617004640568433,-1.9931993913043464,-0.004481994419102014,1,1,0.6647940364964291,85,6408.499029557348,1.2490954220450143,62.0,1.0,3.0,1.0,1.0,0.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004095,14046,Jalostotitlán,764.5609,840.1980833333333,263.54862275080933,0.3136743917639374,-11.547934260869566,-0.015104008406484777,0,0,0.583454202057861,65,12622.69191880917,1.0902663463958107,50.0,0.0,5.0,1.0,1.0,0.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004096,14046,Jalostotitlán,533.075,585.5542499999999,201.63544484084744,0.3443497247963745,2.6889531739130437,0.005044230500235508,2,1,1.0,24,8472.208978188053,1.1325676721034037,35.0,1.0,1.0,3.0,1.0,0.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
H004097,14046,Jalostotitlán,422.0675,455.72218181818187,149.17917443389578,0.3273467484920744,-7.340596782608695,-0.01739199721041941,2,1,0.6387214556104475,29,7020.966974778544,1.0820753077591043,37.0,0.0,2.0,2.0,1.0,0.0,62.17407,13.66601435,3.37029789,0.91149065240245,7.96,67.8459059166603,0.510079,0.417953,0.704757
